ch_col1,ch_col2,ch_col3,ch_col4,ch_col5,ch_col6,ch_col7,ch_col8,ch_col9,ch_col10,ch_col11,ch_col12,ch_col13,ch_col14,ch_col15,ch_col16,ch_col17,ch_col18,ch_col19,sumf,suml,fr,newtag
10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,9,19,18,1
10,10,10,10,10,10,10,10,2,2,10,10,10,10,10,10,10,10,10,9,10,6,1
10,10,10,10,10,10,10,10,2,6,10,10,10,10,10,10,10,10,10,9,10,7,1
10,10,10,10,10,10,10,10,2,9,2,10,10,10,10,10,10,10,10,9,11,2,1
10,10,10,10,10,10,10,10,2,9,6,10,10,10,10,10,10,10,10,9,11,2,1
10,10,10,10,10,10,10,10,2,9,9,2,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,2,9,9,3,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,2,9,9,10,6,10,10,10,10,10,10,9,13,1,1
10,10,10,10,10,10,10,10,2,9,9,10,9,3,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,2,9,9,10,9,9,3,10,10,10,10,9,15,1,1
10,10,10,10,10,10,10,10,2,9,9,10,9,9,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,9,9,10,9,9,10,10,10,10,8,9,19,1,1
10,10,10,10,10,10,10,10,2,9,9,10,9,9,10,10,10,10,10,9,19,5,1
10,10,10,10,10,10,10,10,2,9,9,10,9,10,9,10,9,10,8,9,19,1,1
10,10,10,10,10,10,10,10,2,9,9,10,9,10,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,9,9,10,10,2,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,2,9,9,10,10,10,9,9,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,9,9,10,10,10,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,9,9,10,10,10,10,10,7,10,10,9,17,1,1
10,10,10,10,10,10,10,10,2,9,9,10,10,10,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,2,9,10,2,10,10,10,10,10,10,10,9,12,2,1
10,10,10,10,10,10,10,10,2,9,10,3,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,2,9,10,10,9,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,9,10,10,9,10,10,10,10,10,10,9,19,4,1
10,10,10,10,10,10,10,10,2,9,10,10,10,9,9,10,9,4,10,9,18,1,1
10,10,10,10,10,10,10,10,2,9,10,10,10,10,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,9,10,10,10,10,10,10,10,10,10,9,19,12,1
10,10,10,10,10,10,10,10,2,10,2,10,10,10,10,10,10,10,10,9,11,8,1
10,10,10,10,10,10,10,10,2,10,3,10,10,10,10,10,10,10,10,9,11,1,1
10,10,10,10,10,10,10,10,2,10,6,10,10,10,10,10,10,10,10,9,11,3,1
10,10,10,10,10,10,10,10,2,10,7,10,10,10,10,10,10,10,10,9,11,2,1
10,10,10,10,10,10,10,10,2,10,9,2,10,10,10,10,10,10,10,9,12,2,1
10,10,10,10,10,10,10,10,2,10,9,3,10,10,10,10,10,10,10,9,12,4,1
10,10,10,10,10,10,10,10,2,10,9,10,2,10,10,10,10,10,10,9,13,1,1
10,10,10,10,10,10,10,10,2,10,9,10,9,7,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,2,10,9,10,9,10,9,10,10,10,9,9,19,1,1
10,10,10,10,10,10,10,10,2,10,9,10,9,10,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,10,9,10,9,10,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,2,10,9,10,10,3,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,2,10,9,10,10,9,9,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,2,10,9,10,10,9,10,10,3,10,10,9,17,1,1
10,10,10,10,10,10,10,10,2,10,9,10,10,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,10,9,10,10,10,2,10,10,10,10,9,15,1,1
10,10,10,10,10,10,10,10,2,10,9,10,10,10,9,9,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,10,9,10,10,10,10,9,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,10,9,10,10,10,10,10,10,3,10,9,18,1,1
10,10,10,10,10,10,10,10,2,10,9,10,10,10,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,2,10,10,2,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,2,10,10,3,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,2,10,10,10,3,10,10,10,10,10,10,9,13,1,1
10,10,10,10,10,10,10,10,2,10,10,10,9,7,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,2,10,10,10,9,9,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,10,10,10,9,10,10,10,10,10,10,9,19,4,1
10,10,10,10,10,10,10,10,2,10,10,10,10,10,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,9,19,67,1
10,10,10,10,10,10,10,10,3,3,10,10,10,10,10,10,10,10,10,9,10,1,1
10,10,10,10,10,10,10,10,3,7,10,10,10,10,10,10,10,10,10,9,10,4,1
10,10,10,10,10,10,10,10,3,9,9,3,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,3,9,9,10,9,10,10,10,9,10,3,9,19,1,1
10,10,10,10,10,10,10,10,3,9,9,10,9,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,3,9,9,10,10,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,3,9,9,10,10,10,10,10,10,10,10,9,19,4,1
10,10,10,10,10,10,10,10,3,9,10,4,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,3,9,10,10,9,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,3,9,10,10,9,10,10,10,3,10,10,9,17,1,1
10,10,10,10,10,10,10,10,3,9,10,10,9,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,3,9,10,10,10,3,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,3,9,10,10,10,8,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,3,9,10,10,10,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,3,9,10,10,10,10,10,10,10,10,10,9,19,9,1
10,10,10,10,10,10,10,10,3,10,9,10,9,10,9,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,3,10,9,10,10,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,3,10,9,10,10,10,3,10,10,10,10,9,15,1,1
10,10,10,10,10,10,10,10,3,10,9,10,10,10,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,3,10,10,3,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,3,10,10,4,10,10,10,10,10,10,10,9,12,2,1
10,10,10,10,10,10,10,10,3,10,10,10,9,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,3,10,10,10,10,9,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,3,10,10,10,10,10,9,10,10,10,10,9,19,3,1
10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,4,10,10,9,17,1,1
10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,9,19,65,1
10,10,10,10,10,10,10,10,4,8,10,10,10,10,10,10,10,10,10,9,10,2,1
10,10,10,10,10,10,10,10,4,9,9,10,9,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,4,9,9,10,9,10,10,10,9,4,10,9,18,1,1
10,10,10,10,10,10,10,10,4,9,9,10,10,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,4,9,10,10,9,4,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,4,9,10,10,9,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,4,9,10,10,9,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,4,9,10,10,10,9,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,4,9,10,10,10,10,10,10,10,10,10,9,19,3,1
10,10,10,10,10,10,10,10,4,10,9,10,9,10,9,9,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,4,10,9,10,10,10,9,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,4,10,9,10,10,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,4,10,10,10,9,9,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,4,10,10,10,9,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,4,10,10,10,10,9,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,4,10,10,10,10,10,9,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,9,19,33,1
10,10,10,10,10,10,10,10,10,1,1,10,10,10,10,10,10,10,10,10,11,4,1
10,10,10,10,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,11,3,1
10,10,10,10,10,10,10,10,10,1,5,10,10,10,10,10,10,10,10,10,11,1,1
10,10,10,10,10,10,10,10,10,1,6,10,10,10,10,10,10,10,10,10,11,4,1
10,10,10,10,10,10,10,10,10,1,9,2,10,10,10,10,10,10,10,10,12,2,1
10,10,10,10,10,10,10,10,10,1,9,10,9,9,3,10,10,10,10,10,15,1,1
10,10,10,10,10,10,10,10,10,1,9,10,9,10,9,10,9,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,9,9,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,9,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,10,2,10,10,10,10,10,15,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,10,7,10,10,10,10,10,15,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,10,9,10,9,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,10,9,10,10,10,9,10,19,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,10,10,9,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,10,10,10,10,10,9,10,19,1,1
10,10,10,10,10,10,10,10,10,1,9,10,10,10,10,10,10,10,10,10,19,4,1
10,10,10,10,10,10,10,10,10,1,10,10,9,10,10,3,10,10,10,10,16,1,1
10,10,10,10,10,10,10,10,10,1,10,10,9,10,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,1,10,10,10,9,9,9,9,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,1,10,10,10,9,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,1,10,10,10,10,6,10,10,10,10,10,15,1,1
10,10,10,10,10,10,10,10,10,1,10,10,10,10,9,10,9,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,19,18,1
10,10,10,10,10,10,10,10,10,2,2,10,10,10,10,10,10,10,10,10,11,7,1
10,10,10,10,10,10,10,10,10,2,6,10,10,10,10,10,10,10,10,10,11,4,1
10,10,10,10,10,10,10,10,10,2,7,10,10,10,10,10,10,10,10,10,11,2,1
10,10,10,10,10,10,10,10,10,2,9,2,10,10,10,10,10,10,10,10,12,1,1
10,10,10,10,10,10,10,10,10,2,9,10,2,10,10,10,10,10,10,10,13,1,1
10,10,10,10,10,10,10,10,10,2,9,10,7,10,10,10,10,10,10,10,13,1,1
10,10,10,10,10,10,10,10,10,2,9,10,9,9,9,9,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,9,9,9,10,9,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,9,9,9,10,10,10,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,9,9,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,9,10,9,10,9,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,9,10,9,10,9,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,9,10,10,9,9,10,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,9,10,10,10,10,10,10,10,19,3,1
10,10,10,10,10,10,10,10,10,2,9,10,10,9,7,10,10,10,10,10,15,1,1
10,10,10,10,10,10,10,10,10,2,9,10,10,9,9,9,10,9,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,10,9,9,10,9,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,10,9,10,10,9,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,10,9,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,10,10,3,10,10,10,10,10,15,1,1
10,10,10,10,10,10,10,10,10,2,9,10,10,10,9,9,10,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,9,10,10,10,10,10,10,10,10,10,19,10,1
10,10,10,10,10,10,10,10,10,2,10,10,2,10,10,10,10,10,10,10,13,1,1
10,10,10,10,10,10,10,10,10,2,10,10,6,10,10,10,10,10,10,10,13,2,1
10,10,10,10,10,10,10,10,10,2,10,10,9,7,10,10,10,10,10,10,14,1,1
10,10,10,10,10,10,10,10,10,2,10,10,9,9,9,10,9,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,9,9,10,10,9,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,9,9,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,9,10,9,9,10,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,9,10,10,10,10,10,3,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,9,10,10,10,10,10,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,9,10,10,10,10,10,10,10,19,4,1
10,10,10,10,10,10,10,10,10,2,10,10,10,9,9,10,10,10,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,10,9,10,10,9,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,10,10,3,10,10,10,10,10,15,1,1
10,10,10,10,10,10,10,10,10,2,10,10,10,10,9,10,10,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,10,10,9,10,10,9,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,9,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,9,10,10,19,2,1
10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,19,25,1
10,10,10,10,10,10,10,10,10,3,4,10,10,10,10,10,10,10,10,10,11,1,1
10,10,10,10,10,10,10,10,10,3,9,10,9,10,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,3,10,10,9,10,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,3,10,10,10,7,10,10,10,10,10,10,14,1,1
10,10,10,10,10,10,10,10,10,3,10,10,10,9,10,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,9,10,9,9,10,19,1,1
10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,19,22,1
10,10,10,10,10,10,10,10,10,4,9,10,10,8,10,10,10,10,10,10,14,1,1
10,10,10,10,10,10,10,10,10,4,9,10,10,10,9,10,10,10,10,10,19,1,1
10,10,10,10,10,10,10,10,10,4,10,10,9,9,10,10,8,10,10,10,17,1,1
10,10,10,10,10,10,10,10,10,4,10,10,10,8,10,10,10,10,10,10,14,1,1
10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,19,19,1
10,10,10,10,10,10,10,10,10,10,1,1,10,10,10,10,10,10,10,11,12,2,1
10,10,10,10,10,10,10,10,10,10,1,10,1,10,10,10,10,10,10,11,13,2,1
10,10,10,10,10,10,10,10,10,10,1,10,5,10,10,10,10,10,10,11,13,1,1
10,10,10,10,10,10,10,10,10,10,1,10,9,9,9,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,1,10,9,10,9,3,10,10,10,11,16,1,1
10,10,10,10,10,10,10,10,10,10,1,10,9,10,9,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,1,10,9,10,10,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,5,10,10,10,10,10,11,14,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,9,9,10,10,10,8,11,19,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,9,9,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,2,10,10,10,10,11,15,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,9,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,2,10,10,11,17,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,9,9,9,11,19,2,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,9,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,9,10,10,11,19,2,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,2,10,11,18,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,3,10,11,18,2,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,11,19,15,1
10,10,10,10,10,10,10,10,10,10,2,2,10,10,10,10,10,10,10,11,12,4,1
10,10,10,10,10,10,10,10,10,10,2,10,2,10,10,10,10,10,10,11,13,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,6,10,10,10,10,10,11,14,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,9,9,9,10,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,9,9,9,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,9,10,10,9,10,9,11,19,2,1
10,10,10,10,10,10,10,10,10,10,2,10,9,9,10,10,10,10,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,9,10,10,10,10,10,11,19,5,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,9,9,10,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,9,9,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,9,10,7,10,10,11,17,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,9,10,9,10,9,11,19,2,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,9,10,10,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,9,10,10,10,10,11,19,4,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,10,10,10,3,10,11,18,1,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,10,10,10,9,9,11,19,2,1
10,10,10,10,10,10,10,10,10,10,2,10,9,10,10,10,10,10,10,11,19,4,1
10,10,10,10,10,10,10,10,10,10,2,10,10,3,10,10,10,10,10,11,14,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,9,9,9,9,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,9,9,10,8,10,10,11,17,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,9,9,10,9,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,9,9,10,9,10,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,9,9,10,10,9,10,11,19,2,1
10,10,10,10,10,10,10,10,10,10,2,10,10,9,10,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,2,10,10,10,10,11,15,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,9,3,10,10,10,11,16,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,9,10,9,9,7,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,9,10,9,10,10,11,19,4,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,9,10,10,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,9,10,10,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,9,10,10,10,9,11,19,2,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,9,10,10,10,10,11,19,2,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,7,10,10,11,17,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,9,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,9,9,10,11,19,2,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,9,10,10,11,19,3,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,9,11,19,2,1
10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,11,19,77,1
10,10,10,10,10,10,10,10,10,10,3,3,10,10,10,10,10,10,10,11,12,3,1
10,10,10,10,10,10,10,10,10,10,3,10,3,10,10,10,10,10,10,11,13,1,1
10,10,10,10,10,10,10,10,10,10,3,10,7,10,10,10,10,10,10,11,13,2,1
10,10,10,10,10,10,10,10,10,10,3,10,9,9,9,10,10,10,10,11,19,2,1
10,10,10,10,10,10,10,10,10,10,3,10,9,9,10,9,9,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,9,10,10,9,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,9,10,10,10,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,10,7,10,10,10,10,11,15,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,10,9,9,9,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,10,9,10,9,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,10,9,10,10,10,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,10,10,10,9,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,10,10,10,10,10,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,9,10,10,10,10,10,10,11,19,3,1
10,10,10,10,10,10,10,10,10,10,3,10,10,9,9,9,9,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,10,9,9,10,10,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,10,9,9,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,10,9,10,10,10,10,10,11,19,2,1
10,10,10,10,10,10,10,10,10,10,3,10,10,10,9,10,9,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,10,10,9,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,8,10,10,11,17,1,1
10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,9,10,10,11,19,2,1
10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,11,19,28,1
10,10,10,10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,11,12,3,1
10,10,10,10,10,10,10,10,10,10,4,10,9,9,10,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,4,10,9,10,10,10,9,9,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,4,10,9,10,10,10,10,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,4,10,10,9,9,10,10,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,4,10,10,9,10,10,10,10,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,4,10,10,10,9,10,9,10,10,11,19,1,1
10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,9,9,11,19,1,1
10,10,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,11,19,10,1
10,10,10,10,10,10,10,10,10,10,10,1,10,9,1,10,10,10,10,12,15,1,1
10,10,10,10,10,10,10,10,10,10,10,1,10,10,9,10,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,9,10,9,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,3,10,10,12,17,1,1
10,10,10,10,10,10,10,10,10,10,10,2,6,10,10,10,10,10,10,12,13,4,1
10,10,10,10,10,10,10,10,10,10,10,2,7,10,10,10,10,10,10,12,13,1,1
10,10,10,10,10,10,10,10,10,10,10,2,9,2,10,10,10,10,10,12,14,1,1
10,10,10,10,10,10,10,10,10,10,10,2,9,6,10,10,10,10,10,12,14,2,1
10,10,10,10,10,10,10,10,10,10,10,2,9,9,9,9,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,2,9,9,9,10,10,10,10,12,19,2,1
10,10,10,10,10,10,10,10,10,10,10,2,9,9,10,3,10,10,10,12,16,1,1
10,10,10,10,10,10,10,10,10,10,10,2,9,9,10,10,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,2,9,10,9,10,10,10,10,12,19,4,1
10,10,10,10,10,10,10,10,10,10,10,2,9,10,10,10,10,10,10,12,19,7,1
10,10,10,10,10,10,10,10,10,10,10,2,10,6,10,10,10,10,10,12,14,1,1
10,10,10,10,10,10,10,10,10,10,10,2,10,9,9,10,10,10,10,12,19,2,1
10,10,10,10,10,10,10,10,10,10,10,2,10,9,10,9,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,2,10,9,10,10,10,10,10,12,19,3,1
10,10,10,10,10,10,10,10,10,10,10,2,10,10,3,10,10,10,10,12,15,1,1
10,10,10,10,10,10,10,10,10,10,10,2,10,10,6,10,10,10,10,12,15,1,1
10,10,10,10,10,10,10,10,10,10,10,2,10,10,9,9,10,10,10,12,19,2,1
10,10,10,10,10,10,10,10,10,10,10,2,10,10,9,10,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,9,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,12,19,14,1
10,10,10,10,10,10,10,10,10,10,10,3,7,10,10,10,10,10,10,12,13,2,1
10,10,10,10,10,10,10,10,10,10,10,3,9,7,10,10,10,10,10,12,14,3,1
10,10,10,10,10,10,10,10,10,10,10,3,9,9,9,9,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,3,9,9,10,9,8,10,10,12,17,1,1
10,10,10,10,10,10,10,10,10,10,10,3,9,9,10,10,10,10,10,12,19,3,1
10,10,10,10,10,10,10,10,10,10,10,3,9,10,9,10,7,10,10,12,17,1,1
10,10,10,10,10,10,10,10,10,10,10,3,9,10,9,10,10,10,10,12,19,4,1
10,10,10,10,10,10,10,10,10,10,10,3,9,10,10,9,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,3,9,10,10,10,10,10,10,12,19,10,1
10,10,10,10,10,10,10,10,10,10,10,3,10,9,9,10,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,3,10,9,10,10,10,10,10,12,19,3,1
10,10,10,10,10,10,10,10,10,10,10,3,10,10,9,9,10,10,10,12,19,1,1
10,10,10,10,10,10,10,10,10,10,10,3,10,10,9,10,10,10,10,12,19,4,1
